"holderAddress","DEPOSIT_NECT_VAULT","DEPOSIT_iBGT_VAULT","GALXE","CUBQUEST","HOLD_GENESIS_NFT","HOLD_BERAC_POL_NFT","HOLD_BERAC_POL_2_NFT","STAKE_DIRAC_Phase_2","Stake_LP_KODIAK","STAKE_INFRARED","STAKE_BGT_STATION","TOTAL_POINTS"
"0x71a39bf84e4349062a373027b5c9d22d9ede0993",20,20,0,0,0,0,0,10,0,0,0,50
"0x6fca9f2f4601432f4f110e7ec5cfb9fe68dec98a",20,20,0,50,0,0,0,0,0,0,0,90
"0x6eebc73611a0ebde63fbbc193ece7b2248a07221",20,20,0,0,0,0,0,10,0,0,0,50
"0x6e830c4337c0f2de43f8cae1a82bee6c1eec16e5",0,0,0,0,0,0,0,10,0,0,0,10
"0x6bc964311c456e22ba61b8677754703f5ed5328c",20,0,0,0,0,0,0,0,0,0,0,20
"0x6ce484408800b8375771d532b873fdffe02852c4",0,0,0,0,0,0,0,10,0,0,0,10
"0x697a8125af2cc8489d8219664b023d441034608d",20,20,0,0,0,0,0,10,10,0,0,60
"0x66a7694a7e88edd9c22847e422c00c1d4053d288",20,20,0,0,0,0,0,10,0,0,0,50
"0x66604be473e0fc931f3294ea493b29f11a754ea2",0,20,0,0,0,0,0,10,0,0,0,30
"0x66173f0446aaa45002bcc2c619b4ab423b427465",20,20,0,0,0,0,0,10,10,0,0,60
"0x654de817b0440e9092ac6557c5e2d73fca8e1de2",20,20,0,0,0,0,0,10,0,0,0,50
"0x64b1c479b23b034cadc736638fe997afbec3da03",0,0,0,0,0,0,0,10,0,0,0,10
"0x63a87a7443b55c5e5c2d3b851b50898730b1e72e",0,0,0,0,0,0,0,10,0,0,0,10
"0x63874c09a3a228aaeee806235dea4935372928ec",0,0,0,0,0,0,0,10,0,0,0,10
"0x61b90c78f774f844c1ca5985bc69f5e8b4bef09e",20,20,0,0,0,0,0,10,0,0,0,50
"0x617c0a96bcddaa97171cac1a42a98427ab06a53e",20,0,0,0,0,0,0,10,0,0,0,30
"0x5fe9c1dc216eb6f92e2a6f6c8f8138013ebc5755",0,20,0,0,0,0,0,0,0,0,0,20
"0x5f2360870067d9bd71b89684adee92aa4a2892eb",20,20,0,0,0,0,0,10,0,0,0,50
"0x5b6af25cb53d1b271f79ed989eb82f7c9f3177fa",0,0,0,0,0,0,0,10,0,0,0,10
"0x58b2c461e353aac1e56ecb663f74cb6c44a82d62",0,0,0,0,0,0,0,10,0,0,0,10
"0x5860510d01059150ddd2cfb796a7c0036cc4088c",20,20,0,0,0,0,0,10,10,0,0,60
"0x57ccad7d691741b1123afad45cb6caa8e55c8ee2",20,20,0,0,0,0,0,10,10,0,0,60
"0x566fc2edfd1649ec48f7428d75cdf9ba724d6560",20,20,0,0,0,0,0,10,0,0,0,50
"0x5638167aeede154e97cb5d6ffcbdf57902475dde",20,20,0,50,0,0,0,10,10,0,0,110
"0x55814f14f4d478f505a758d3f30018ebf3492226",20,20,0,0,0,0,0,10,10,0,0,60
"0x530a9fb7db02377ea82ba0e8b3755f01ef22917f",0,0,0,0,0,0,0,10,0,0,0,10
"0x52a056adf8407054698b0339fa6c5559144df87f",20,0,0,0,0,0,0,10,0,0,0,30
"0x5208c58fb7e4561453eea7622430928b6f7cc2fc",20,0,0,50,0,0,0,0,0,0,0,70
"0x50630b806c7a491b2412c19e480a6d3837aad0a7",20,20,0,0,0,0,0,10,0,0,0,50
"0x4fc05209e9824c295788c3e7b7c05b45957f8b93",0,0,0,0,0,0,0,10,0,0,0,10
"0x4f614e16e6d17c31abb58b85b4d8191d0de21163",0,0,0,0,0,0,0,10,0,0,0,10
"0x4ed76b46d333b17a459e4606c618150f6bf2bd88",0,0,0,0,0,0,0,10,0,0,0,10
"0x4c6e100adad0a362f8985a929245e83a9356f80e",0,0,0,0,0,0,0,10,0,0,0,10
"0x4b774ffcbe3812969ceb9ce6eecb8b17022dafd7",0,0,0,0,0,0,0,10,0,0,0,10
"0x49a5ab0dc4890572a061b5e2663f4b300672fba8",20,20,0,50,0,0,0,0,0,0,0,90
"0x48e6728e83438d29237e38d4884d2a2ceb0f2f67",0,0,0,0,0,0,0,10,0,0,0,10
"0x4668564f79733fb81f4f89a130fa3c6a79444ff0",20,20,0,50,0,0,0,0,0,0,0,90
"0x457b2af50140d790d93396afb24f61ba9844520c",20,20,0,0,0,0,0,10,0,0,0,50
"0x42e9a846f04e7c9f4e1824957865e3ece575f520",0,0,0,0,0,0,0,10,0,0,0,10
"0x4128f1a04767f1856db4f1588f8250f9ed948d12",0,0,0,0,0,0,0,0,10,0,0,10
"0x411302f9007efb73027ba5e560dcfa2bfbec94bd",20,20,0,0,0,0,0,10,10,0,0,60
"0x3f4f352aa0b30486144ff13bc4bb53e995150b54",20,20,0,50,0,0,0,10,0,0,0,100
"0x3cb30468054c8d90f864418f9988c8061934cd9c",0,0,0,0,0,0,0,10,0,0,0,10
"0x3bac93afe5122d9a04edd1dc57c55dd093808c66",0,0,0,0,0,0,0,10,0,0,0,10
"0x3e93c361c2ba09b4036cdc077cb30eefd34b1198",0,0,0,0,0,0,0,10,0,0,0,10
"0x3dde92448e37b4192ed6e4b2ce5eb923612760d4",0,0,0,0,0,0,0,10,0,0,0,10
"0x396eadc63ee44d252dc71d905b40e7d279f10d49",0,0,0,0,0,0,0,10,0,0,0,10
"0x37de657fbde8ad8a20991ae3c4b24e1ae43b99cc",20,20,0,0,0,0,0,10,10,0,0,60
"0x37bc7ba16c0ee6335c52433a912bd90f8cfb7afa",0,0,0,0,0,0,0,10,0,0,0,10
"0x36fef7f36705169816e44ff1070ac3f6ad796bf6",20,20,0,50,0,0,0,0,0,0,0,90
"0x360fe654775c002540ed7784c19ea58e2cf5a6bb",20,0,0,0,0,0,0,10,0,0,0,30
"0x32c2b875caa3c7583f91935f1a5e0e213a389fc8",0,0,0,0,0,0,0,10,0,0,0,10
"0x3239d82c20115348951331da5004641970b19644",0,0,0,0,0,0,0,10,0,0,0,10
"0x32078c6fe811003e20742fdb3bbcdbc8a7d46a51",0,0,0,0,0,0,0,10,0,0,0,10
"0x2a5a80b7f47e8eacad51a7fc37b3ab0cf57e99bb",0,0,0,0,0,0,0,10,0,0,0,10
"0x2ec3d2bb0a0f1f17f1376c9c09d56fcf20f71eb7",0,0,0,0,0,0,0,10,0,0,0,10
"0x2df88b21fcec840078cf267e63121570f5f94bbf",0,0,0,0,0,0,0,10,0,0,0,10
"0x2bf8324bbbdca6873cc7c532c3544ec0fa54827a",20,20,0,0,0,0,0,0,0,0,0,40
"0x2b43c46807f33d2e8360bebd167a66124511936d",0,0,0,0,0,0,0,10,0,0,0,10
"0x294a4260ec966d36e5f49b073ca2d74ea5f5f5cd",0,0,0,0,0,0,0,10,0,0,0,10
"0x28737450c5725e0c36bec34efe0315f7049dd028",20,20,0,0,0,0,0,0,0,0,0,40
"0x286447d42e7502d8bcad185605eee9f646ff8678",0,0,0,0,0,0,0,10,0,0,0,10
"0x27759efb7e1548256f5cb297eba59fe085f8a649",0,0,0,0,0,0,0,10,0,0,0,10
"0x25f763739e23aaad7f4b0c6d3bb610a179f372eb",0,0,0,0,0,0,0,10,0,0,0,10
"0x25b833b069364e5e3002de59f169840806243c48",0,0,0,0,0,0,0,10,0,0,0,10
"0x24c7515e9406f353240ae1beebca06ca0b827b9c",20,20,0,0,0,0,0,10,0,0,0,50
"0x2463ae2c35ac83d1278d624e181841000f4bcc15",20,20,0,50,0,0,0,10,10,0,0,110
"0x21c5bffc75761eb951eb19eef688190f857a1c7b",0,0,0,0,0,0,0,10,0,0,0,10
"0x20ce770479b06c75eceb61da8c5b43114aa4ca22",20,20,0,0,0,0,0,0,0,0,0,40
"0x2079afacbcdcefd9a19b11195b5ac2bcc9ab9bfb",20,20,0,0,0,0,0,10,0,0,0,50
"0x1f2512117cc60ed7085e598af19c6ee2809173c7",20,20,0,0,0,0,0,10,10,0,0,60
"0x1e6be8b36cf529d9b2bf5dfe6684ed970da96992",20,20,0,50,0,0,0,0,0,0,0,90
"0x1e5d5426c1be85affdb96bb7a5bf3e244a90d040",0,20,0,0,0,0,0,0,0,0,0,20
"0x17cb764e938c1d871256c2a41b6e77e4563d547c",0,0,0,0,0,0,0,10,0,0,0,10
"0x17c9f09272b78415c8fcc26b6137308dadafa1e6",0,0,0,0,0,0,0,10,0,0,0,10
"0x129ba4387833448530e99e722db6cd91552e050a",0,20,0,50,0,0,0,0,0,0,0,70
"0x125dadb11bb7d0c6e947bdc67292de4d032a30a5",20,20,0,50,0,0,0,10,0,0,0,100
"0x10ed351085a2b877341ff277bae3ebd7b94f6d8e",0,0,0,0,0,0,0,10,0,0,0,10
"0x0cad7ce2c27b49dbbc6d05e1767a3c1a73609fdd",0,20,0,0,0,0,0,10,10,0,0,40
"0x0dbedc0d6d16ee8e3fea603a6f158694d956d850",20,20,0,50,0,0,0,0,0,0,0,90
"0x0cdceacd103b54eafbf0516bf583107cff87c195",0,0,0,0,0,0,0,10,0,0,0,10
"0x0884a36c40adfd036eae8b1dae96a1d4f94306bc",0,0,0,0,0,0,0,10,0,0,0,10
"0x083f357c1e66c516a25e2512fd77689395aa7c29",20,20,0,50,0,0,0,0,0,0,0,90
"0x0747d3b2fe155eb903df8f996dd8b6d0c50de530",20,20,0,50,0,0,0,0,0,0,0,90
"0x058acd614c5d5cc99534620e283e0331a18db31f",0,0,0,0,0,0,0,10,0,0,0,10
"0x01fe72383e501805a81997526e993c5a0ffe83be",20,0,0,0,0,0,0,0,0,0,0,20
"0x7da67df0f9249194a85b6f148506f7516ec388fc",20,20,0,0,0,0,0,10,0,0,0,50
"0x482af9ccdeda1d3457ab998481de7dec34cba7e0",0,20,0,0,0,0,0,0,0,0,0,20
"0x15bd9b8eb54455767bbeb97368abe5909e88ca79",0,0,0,0,0,0,0,10,0,0,0,10
"0x29773a7bcc9cfe0b4604ec253f635a507c65395d",20,20,0,0,0,0,0,10,0,0,0,50
"0x41521a1365b958e00f252c96d6ae754e7ba1f533",20,20,0,0,0,0,0,10,0,0,0,50
"0x52617b2aa573d43b579fc0c713ccce29e2c2c084",0,0,0,0,0,0,0,0,10,0,0,10
"0x3c02e3630657a05b53eced3b1b682e9e94c756b0",0,0,0,0,0,0,0,10,0,0,0,10
"0xf3ec8fd1c9a329c25fc75c426a89da082c51d79c",0,0,0,0,0,0,0,10,10,0,0,20
"0x37aa15e99aaa83107d8c912fd29699c60da5bf82",0,0,0,0,0,0,0,10,0,0,0,10
"0xc878c1a54f07c2193f4240237e4a1a623bbbf811",0,0,0,0,0,0,0,10,0,0,0,10
"0xda024c1751e04fd985400f9423da3656133fce8f",0,0,0,0,0,0,0,10,10,0,0,20
"0x0e22c276d1856c7ab5df89f84519545571ca7c6a",20,20,0,0,0,0,0,10,0,0,0,50
"0xf5588e301409372dd058c7c4e1cb2da40473f17b",0,0,0,0,0,0,0,10,0,0,0,10
"0x4fb7dc39410dd5ea06b12d712812c4776c85ba6e",0,0,0,0,0,0,0,10,0,0,0,10
"0x07adb53d9ad4a6faa69940242ed88e4f718583e1",20,0,0,0,0,0,0,10,0,0,0,30
"0x8157573c8f10f4543bf3894dff55a900ad8b5b3c",20,20,0,0,0,0,0,10,10,0,0,60
"0xbb484283cc0729f2593a398a5b54e5885dac3e2b",0,0,0,0,0,0,0,10,0,0,0,10
"0x3960c63b89aee143736ef301c713bb213f6b4367",20,20,0,50,0,0,0,0,0,0,0,90
"0xb0d832b4a4baee75f34d760be0680b8e2a03ae0c",20,20,0,0,0,0,0,10,10,0,0,60
"0x2f07c53fd0e9fd00dcd74f8d8982dc67e5264206",0,0,0,0,0,0,0,10,0,0,0,10
"0x07be3a135056a22cfe1724605cc387b8b06932ad",20,0,0,0,0,0,0,0,0,0,0,20
"0xb0a8635e854c1541f887827c322465258b5e8f1c",20,20,0,0,0,0,0,10,0,0,0,50
"0xff00c81077f86dec2b5e983f85da3d23b2d08d6f",20,0,0,0,0,0,0,10,0,0,0,30
"0x66478099780b0708e879955102f0db46bd7a063a",20,20,0,50,0,0,0,10,0,0,0,100
"0xb7617904ba95d7be9a301d15695922dd3362d111",20,20,0,0,0,0,0,10,10,0,0,60
"0xbc30e87ddbbffb256b80cef2102d3d306856f147",0,0,0,0,0,0,0,10,0,0,0,10
"0x345857a3f4db3751374fd44c381b5310cc282994",0,0,0,0,0,0,0,10,0,0,0,10
"0xc92575eed65d3a56cb937debe6f566bde97f9738",0,20,0,0,0,0,0,10,0,0,0,30
"0x40f37719eb158259d895d4b54f0d0fb24c6af2b0",20,20,0,0,0,0,0,10,10,0,0,60
"0xf1a7fdf247ec64384d20322667868c33aaf931b4",20,20,0,0,0,0,0,10,10,0,0,60
"0xa3732b108cb1a90fd6600803adb9f34603b4f30d",20,20,0,0,0,0,0,10,10,0,0,60
"0xa6484da93176421c9fc6f58ff25679769ea5e765",20,20,0,50,0,0,0,0,0,0,0,90
"0x1fb1d9018d5bfd5956a880c0d21c450d49a8833c",20,20,0,0,0,0,0,10,0,0,0,50
"0x92a6fa78a98fa847f1e3483466123efa9629f593",20,0,0,0,0,0,0,0,0,0,0,20
"0xdf6b4d90860a0579d55737824ce6f5af7d378b7a",0,0,0,0,0,0,0,10,0,0,0,10
"0x3055a5f118f4bf47cd5726580ab2c843a166e775",20,20,0,0,0,0,0,10,0,0,0,50
"0x3bbf020bf3b4dcf5bcf4704c71a1d9d3017142ac",20,20,0,50,0,0,0,0,0,0,0,90
"0xc7a460d617f8b7c07470fa3005846f93f1f06239",0,0,0,0,0,0,0,10,10,0,0,20
"0xd28618d4fc024725922259fed39da95081fdabb8",20,0,0,0,0,0,0,10,0,0,0,30
"0x2e189ada58b5598cabf3a262e5a2b2379ac8a97e",20,0,0,0,0,0,0,10,0,0,0,30
"0xdd89e320874f8f26cd583b4e3b140484e3d585b8",20,20,0,0,0,0,0,10,10,0,0,60
"0xed3081f86f262700ad1755a39515550aa486d6c3",0,0,0,0,0,0,0,10,0,0,0,10
"0x242338695f2aca89a68e313b6e1226703b581397",0,0,0,0,0,0,0,10,0,0,0,10
"0x83f2330fc117a96b5760317bff07169cabc84d51",0,0,50,0,0,0,0,0,0,0,0,50
"0x225e6158c488e5b6b7c3743cb8603e9bfd91f06d",20,20,0,50,0,0,0,10,10,0,30,140
"0x0435bd3e9ed191f5c71a484f9507984f9deecff0",20,0,0,0,0,0,0,0,0,0,0,20
"0xd41b9761078ab0cd660a673e16d3a47fc2e7b2e7",20,20,0,0,0,0,0,10,10,0,0,60
"0xb5b1fb66a4432c144a02b401df8756b031bb1a9c",20,20,0,0,0,0,0,10,10,0,0,60
"0x7d2579212de59f6060fb22a71f8525de5dcf4e76",0,0,0,0,0,0,0,10,0,0,0,10
"0x3c29c922a37358697d9ff6ab8b36054c34600936",0,0,0,0,0,0,0,10,0,0,0,10
"0x31de2029104a426932e4f9feca29f95088a3d23c",0,0,0,0,0,0,0,10,0,0,0,10
"0xa49f33c09d3397296707280ad7d1d4df24e64ff8",0,0,0,0,0,0,0,10,0,0,0,10
"0x97860e5025eb9b9ee0b12abe03eefa93b6bbb959",0,20,0,0,0,0,0,10,0,0,0,30
"0x3f81c5d9378eaeb5051ea0d6cace7e146daef098",20,20,0,50,0,0,0,10,0,0,0,100
"0xe26d3885dc3e09e4e699ef3eb44f943a20bfc34b",0,0,0,0,0,0,0,10,0,0,0,10
"0xb856534c42ccfd228458c2792a17f04d0e7219d1",0,0,0,0,0,0,0,10,0,0,0,10
"0xfcc5f62c17c0e4bc7e6ccff3fce514014c8a903b",0,0,0,0,0,0,0,10,0,0,0,10
"0xf72529cddbe8fceddd11dacce0af8e28a8dfdda2",0,0,0,0,0,0,0,10,0,0,0,10
"0xeda7af1e6bcbdaa5cbea399fd6f7b4354cb2f778",0,0,0,0,0,0,0,10,0,0,0,10
"0xc5df81c379755ea9b7d847de4f614dbbd9be2b0d",0,0,0,0,0,0,0,10,0,0,0,10
"0xbd11550eed8d5f11a2ec042bbe1cadda5032d73d",0,0,0,0,0,0,0,10,0,0,0,10
"0x4242c9668d4b54b597162d6e90ad84477fc41ae1",0,0,0,0,0,0,0,10,0,0,0,10
"0x3d42f79f1423770139eeffb1be049a1208912f57",0,0,0,0,0,0,0,10,0,0,0,10
"0x11adcae4a5467588914efaaa66b3f5853ec7852c",0,0,0,0,0,0,0,10,0,0,0,10
"0x96e66ef04ff64c29fa22efb52748bbaf270bcb79",20,20,0,0,0,0,0,0,0,0,0,40
"0xe7a2f9b49d5c07943bdce804416ef393e130e650",20,0,0,0,0,0,0,0,0,0,0,20
"0xda2d7772b52375ac430cff835c3ae21ba0980d1e",20,0,0,0,0,0,0,10,0,0,0,30
"0x90bb69dee1ae5cb21237663c5b7ab95d25bcd7ae",0,0,0,0,0,0,0,10,0,0,0,10
"0x9264c4a3225b5b3ff1d0fb4647bed706d5c1de93",0,0,0,0,0,0,0,10,0,0,0,10
"0xc330a8f0d13b64d08a003c74ffda9316a23b3b64",20,20,0,0,0,0,0,10,0,0,0,50
"0xbd12bcba985d00b702ac63c64552f98cca895dd4",20,20,0,50,0,0,0,0,0,0,0,90
"0xb6a12d4e13571aec480b7bc12dee3b63ed3fb54f",20,20,0,50,0,0,0,10,0,0,0,100
"0x4b6d8355dc280d3da641b4debdedd9a43be7b14c",0,0,0,0,0,0,0,10,0,0,0,10
"0x6705f997759643324a2515627be0ac9f5464cdb9",20,20,0,0,0,0,0,10,10,0,0,60
"0xea14a47f2ae96d295a75b1347bc34c15ecebddbb",20,0,0,50,0,0,0,0,0,0,0,70
"0xcc3301ade30ca80345138e77f1c9dc9a791387d1",20,0,0,0,0,0,0,0,0,0,0,20
"0x6f41584075d66615af5363267aedce06c4211f88",0,0,0,0,0,0,0,10,0,0,0,10
"0x3710021315c863295af4943fbff8130ec7a224ac",20,20,0,50,0,0,0,10,10,0,30,140
"0xf7b039d2cd54f04f889377f4e566dbe0d25122d1",0,0,0,0,0,0,0,10,0,0,0,10
"0x14e7d8c5a8da71058d0ce93f1dc3b54c1da00ba9",20,20,0,0,0,0,0,10,10,0,0,60
"0x5e82f4c0392f68714bf9ebd5bea19279df4c2a98",0,20,0,0,0,0,0,10,10,0,0,40
"0x5091458da76bf4b2ea16fc08161268cd6a8b25d7",20,20,0,50,0,0,0,0,0,0,0,90
"0xfabb7514475b7758572cf0f76e9bdfecaafa70bc",0,0,0,0,0,0,0,10,0,0,0,10
"0xc2b6e032e5a0210e5f0e4423987d65abe23e0f61",0,0,0,0,0,0,0,10,0,0,0,10
"0xb4dd38fc6c6a452b4f188552723d248135eaa8df",0,0,0,0,0,0,0,10,0,0,0,10
"0x63028fe1635f57244e3ee2b5b912991b959bb87a",0,0,0,0,0,0,0,10,0,0,0,10
"0x48954d1b9c210d677a03ce653fde894a56f15bff",0,0,0,0,0,0,0,10,0,0,0,10
"0xf0182c4e915a192d2cf6e9e652f834539d03d3f0",20,20,0,0,0,0,0,10,10,0,0,60
"0x3389dbe0c3a8438c3b56766c8855652cc22861cc",20,20,50,0,0,0,0,10,0,0,0,100
"0x8e902ed09f059087afc3fd3cd8b8714555bcd815",0,0,50,0,0,0,0,0,0,0,0,50
"0xddba2074fe0949b0df4d9627b0551fb8ea769bcf",0,20,0,0,0,0,0,10,0,0,0,30
"0x7dd0f43b2761b2684aea81fa02e55730ba4ede34",20,20,0,0,0,0,0,10,0,0,0,50
"0xe51e8928bbd65955bae29be8ea71e9b8b5150317",20,20,0,50,0,0,0,0,0,0,0,90
"0x0546eab20a5d02966aa929799b030a044febd449",20,20,0,50,0,0,0,0,0,0,0,90
"0xd1b8ee0e66214177209a62f017d4f3197addc7b1",20,20,0,50,0,0,0,0,0,0,0,90
"0x21d3737d71eea8326bb040a8312460a7456d6d20",0,0,0,0,0,0,0,10,0,0,0,10
"0xea8b89cf9760aaca2e32093615d1801333b10b6f",20,20,0,50,0,0,0,10,10,0,30,140
"0x144884d6888d0947031728ced46149d778f31791",0,0,0,0,0,0,0,10,0,0,0,10
"0x56961607d9cd6ac6b7cdaa8a995ec5a10c473a62",20,0,0,0,0,0,0,0,0,0,0,20
"0xb7a036b2a2350030b86e35a83fc172514cc87be1",0,0,0,0,0,0,0,10,0,0,0,10
"0xeba26a9703ceadb9275f4ac98c67e508c87301d6",0,0,0,0,0,0,0,10,0,0,0,10
"0xf5ff0b8298493f3cc45e4a1de4d672e199a4eb30",0,0,0,0,0,0,0,10,0,0,0,10
"0x82ce33b60c392dae30772b17ff7184520e6715cb",0,0,0,0,0,0,0,10,0,0,0,10
"0x8323509aad0efaae9df3d58cf966a02384b700f4",0,0,0,0,0,0,0,10,0,0,0,10
"0xb22444c7fad182000017699d0ee0d4aff7493802",0,0,0,0,0,0,0,10,0,0,0,10
"0x70467817637b2c98886828309dca428376eecffb",0,0,0,0,0,0,0,10,0,0,0,10
"0xd0e52a338a6fb05450876d70b5640ad111859b53",0,20,0,0,0,0,0,0,0,0,0,20
"0xaab4935933845cddc6c216a380f3f8ee18d0898d",0,0,0,0,0,0,0,10,0,0,0,10
"0xb0b7aec7df538fb8836b49486f41bb73593366ed",20,20,0,0,0,0,0,10,0,0,0,50
"0x4130f687ed58565afa4c3c75cc2659b4daa43789",0,0,0,0,0,0,0,10,0,0,0,10
"0x291b03795b6dfdc10f729948acb1c3be337d4841",0,0,0,0,0,0,0,10,0,0,0,10
"0xac36c962d1a7880d683c51d1c168078dac2add12",0,0,0,0,0,0,0,10,10,0,0,20
"0xb92c44c35eb7078bcfe8c814c061cbe2f764c8fa",0,0,0,0,0,0,0,10,0,0,0,10
"0x4862f750f32824e4efaf0c55d71db8c20c9b3a73",20,20,0,50,0,0,0,10,0,0,0,100
"0x0bf621c1988b82ee84924ee47d7d6969615b91b6",20,0,0,0,0,0,0,0,0,0,0,20
"0xb255d025a6a1da4e5a707f8501dac148a0be382c",0,0,0,0,0,0,0,10,0,0,0,10
"0xccb977b4d21ed40427160fbccc8c472e7a9256e6",20,20,0,0,0,0,0,10,0,0,0,50
"0xa9c450cebc0178fda398d0566eb506535ed90dca",0,0,0,0,0,0,0,10,0,0,0,10
"0xc83a00888f3f17015983eb99bc4f7439cdd38fb2",0,20,0,0,0,0,0,10,0,0,0,30
"0x5474a93c5b263aeb095cb283785e75fce39e2e9a",0,0,0,0,0,0,0,10,0,0,0,10
"0x2d9af079f13333c32e906dfe6c2cf10f66b6a0d5",0,0,0,0,0,0,0,10,0,0,0,10
"0x2228268ec875d29a0c3ad2d77267022b0cb9251c",0,0,0,0,0,0,0,10,0,0,0,10
"0xf5d3a56ee02f2dc3b7498f4e78afcd0f630ccb5f",20,20,0,0,0,0,0,0,0,0,0,40
"0xecdcff24e7da7c138beb6b5b89cf3a226a25d4ee",0,20,0,0,0,0,0,10,0,0,0,30
"0xaf8c5adca855419df05367a3eb01a0424939fd88",0,0,0,0,0,0,0,10,0,0,0,10
"0x85a8e2ff7b1f7fac445c660ec691adb316e6e4d2",0,20,0,0,0,0,0,10,10,0,0,40
"0x805095bf44359bdd2d59d4925d99a6a1871a02f4",20,20,0,0,0,0,0,10,0,0,30,80
"0x65a2c3b20334c7ec7c110851f2c3eb1a49312c5a",20,20,0,0,0,0,0,10,0,0,0,50
"0x5adacc8bbe97695f13294fe1c677501c873f8cdf",20,20,0,0,0,0,0,0,0,0,0,40
"0x4e793d4f489b29cea8230aefc4179fd8b4d0f305",0,0,0,0,0,0,0,10,0,0,0,10
"0x43f49d01f8389286106c162dd82606d7a5a38627",0,0,0,0,0,0,0,10,0,0,0,10
"0x3a985f1b6b40035faa7956541d8394d99641f221",20,20,50,50,0,0,0,10,0,0,0,150
"0x2f70cfeb4d49fa9b5daf24c85e825e80e3456b47",20,0,0,50,0,0,0,0,0,0,0,70
"0x2c270f05d027f11f070f5a9149d45f1b3df031f9",20,20,0,0,0,0,0,10,10,0,0,60
"0x222b27621befcc77d6876f10b71dcf76c68742e2",20,20,0,0,0,0,0,0,0,0,0,40
"0x8a4ce8f406d2fcd927a253ac59ad77e200f4d6eb",0,0,0,0,0,0,0,10,0,0,0,10
"0xaf2911fc66c6c3cc1560544a5c8181d185acbfe8",0,0,0,0,0,0,0,10,0,0,0,10
"0x1cc87cabbe2fc0257ffcbf23f4da02b41eec9e6a",0,0,0,0,0,0,0,10,0,0,0,10
"0xbd83797beb98ec5cfd7603030e531d68844d618b",20,20,0,50,0,0,0,10,0,0,0,100
"0x1bb036244efc14fa30a3a5bcfbfeae3c88cd0f3e",20,20,0,0,0,0,0,10,10,0,0,60
"0x63b2c0b4aa8a62189bd2e2b670b8f7fcc8b99954",0,0,0,0,0,0,0,10,0,0,0,10
"0xc75edf84e98141d22dc7fd1fd46d5440fd6b1650",20,20,0,50,0,0,0,0,0,0,0,90
"0x000eb8f39ec5964fdeb0cf0ac3c43df09cf7d61e",20,20,0,0,0,0,0,10,10,0,0,60
"0x28c9d9516c4a65df46d90516a5b8ff6903f86735",20,20,0,0,0,0,0,10,0,0,30,80
"0xcc86a1b5bd2676eecc6dcdcf9064779af1cb1e15",0,0,0,0,0,0,0,10,0,0,0,10
"0x4b34846f0d839d5daf17e621dd71a7be0b79844a",0,0,0,0,0,0,0,10,0,0,0,10
"0xd15c3f8209511be7c340add3c6d2f423d64053ea",0,0,0,0,0,0,0,10,0,0,0,10
"0x329a439dc9ee46a8fb4a3f4a84aac9d6f5277950",20,20,0,50,0,0,0,10,10,0,0,110
"0xae0d8a2ec48791cdafcbeff7ee9754e25f2c093e",20,20,0,0,0,0,0,10,0,0,0,50
"0x8d79ea772cb560c81990aa78741b1ad8a28bc9b8",0,0,0,0,0,0,0,10,0,0,0,10
"0x787d82eb3050b4d4de38520198c4d14c214c8d61",20,20,0,0,0,0,0,10,10,0,0,60
"0x77bb1617c2e21527e1f9b91e4d58f5375cf0b714",0,0,0,0,0,0,0,10,0,0,0,10
"0xadb28e30bd0b68304c8dea0466c260a0b3918950",0,0,0,0,0,0,0,10,0,0,0,10
"0x1c8ef617340b580a661a567aa82fd5113ac6062d",20,0,0,50,0,0,0,0,0,0,0,70
"0x19cca32e8c8e97886ce5922ef84480cd067cd8c4",0,0,0,0,0,0,0,10,0,0,0,10
"0xf41f35b5de38d345c2f79a41adae8aff1c830108",20,20,0,50,0,0,0,10,0,0,0,100
"0xcd8709f5baa2516a7d3c31eaddadd937affc33b9",20,0,0,0,0,0,0,0,0,0,0,20
"0xa0c9c9b79d6d5a168a3c8cbf82c8dae7419401be",20,0,0,0,0,0,0,10,0,0,0,30
"0xe098b255cfa68cca8b0a2717de8acfdc09b2d8d7",20,20,0,0,0,0,0,10,10,0,0,60
"0x90048654332c2e29631f76a74e1067b0514667f3",0,20,0,0,0,0,0,10,0,0,0,30
"0x5f81b47a57de187b12a3c0d03adc080aa40d9e98",0,0,0,0,0,0,0,10,0,0,0,10
"0x5bca1a68b756c7c29a75a5f29590ec673e41b0e7",0,0,0,0,0,0,0,10,0,0,0,10
"0x4ec26d6f576a2a114e236b023513d6a60248f667",20,20,0,0,0,0,0,10,0,0,0,50
"0x392f87949a03eadfb4b144efba874ffc428a282e",0,0,0,0,0,0,0,10,0,0,0,10
"0x36c363999ed0de00ce675fb266a48c43eeab36b7",0,0,0,0,0,0,0,10,0,0,0,10
"0x31dc0c988201df998c464179ca425932f8de3ff0",0,0,0,0,0,0,0,10,0,0,0,10
"0x282f3a91a0f350bf2e4e06d8e3e06969822d6f42",20,20,0,0,0,0,0,10,10,0,0,60
"0x1978843ecfe37aa75fe184dbb4b22103e0d40555",20,20,0,50,0,0,0,10,10,0,0,110
"0x0743f6e536d1c221d3ce8ea561ce330906cfde70",0,0,0,0,0,0,0,10,0,0,0,10
"0xf5978584765327b653da9ad6887f478d1971626f",20,20,0,50,0,0,0,10,10,0,0,110
